from_to_hr,probability
"((65, 123), 6)",5.796933422219646e-05
"((65, 130), 7)",2.898466711109823e-05
"((65, 130), 9)",8.695400133329469e-05
"((65, 134), 7)",8.695400133329469e-05
"((65, 134), 8)",0.0002898466711109823
"((65, 134), 9)",8.695400133329469e-05
"((65, 135), 8)",2.898466711109823e-05
"((65, 135), 9)",2.898466711109823e-05
"((65, 136), 9)",2.898466711109823e-05
"((65, 137), 9)",8.695400133329469e-05
"((65, 138), 7)",2.898466711109823e-05
"((65, 143), 6)",2.898466711109823e-05
"((65, 143), 8)",0.00014492333555549114
"((65, 143), 9)",5.796933422219646e-05
"((65, 147), 6)",2.898466711109823e-05
"((65, 148), 6)",2.898466711109823e-05
"((65, 148), 7)",2.898466711109823e-05
"((65, 148), 8)",2.898466711109823e-05
"((65, 149), 7)",2.898466711109823e-05
"((65, 149), 9)",2.898466711109823e-05
"((65, 150), 7)",0.0002608620039998841
"((65, 150), 8)",0.001014463348888438
"((65, 150), 9)",0.0017970493608880902
"((65, 151), 6)",2.898466711109823e-05
"((65, 151), 8)",2.898466711109823e-05
"((65, 151), 9)",2.898466711109823e-05
"((65, 152), 7)",2.898466711109823e-05
"((65, 153), 6)",2.898466711109823e-05
"((65, 153), 7)",0.0002898466711109823
"((65, 153), 8)",0.0007536013448885539
"((65, 153), 9)",0.0005796933422219646
"((65, 154), 9)",2.898466711109823e-05
"((65, 156), 9)",2.898466711109823e-05
"((65, 161), 6)",2.898466711109823e-05
"((65, 161), 7)",2.898466711109823e-05
"((65, 161), 8)",2.898466711109823e-05
"((65, 161), 9)",2.898466711109823e-05
"((65, 162), 7)",2.898466711109823e-05
"((65, 166), 9)",2.898466711109823e-05
"((65, 167), 6)",5.796933422219646e-05
"((65, 167), 7)",0.0002898466711109823
"((65, 167), 8)",0.0017390800266658937
"((65, 167), 9)",0.0009564940146662415
"((65, 172), 7)",2.898466711109823e-05
"((65, 172), 8)",2.898466711109823e-05
"((65, 172), 9)",5.796933422219646e-05
"((65, 173), 9)",2.898466711109823e-05
"((65, 179), 8)",2.898466711109823e-05
"((65, 181), 7)",2.898466711109823e-05
"((65, 181), 8)",0.00011593866844439292
"((65, 182), 7)",2.898466711109823e-05
"((65, 184), 7)",2.898466711109823e-05
"((65, 185), 6)",0.0006666473435552592
"((65, 185), 7)",0.0035940987217761805
"((65, 185), 8)",0.00605779542621953
"((65, 185), 9)",0.0052752094142198775
"((65, 186), 8)",2.898466711109823e-05
"((65, 186), 9)",2.898466711109823e-05
"((65, 189), 6)",8.695400133329469e-05
"((65, 189), 7)",0.0011014173502217326
"((65, 189), 8)",0.0006956320106663575
"((65, 189), 9)",0.0004927393408886699
"((65, 191), 8)",2.898466711109823e-05
"((65, 192), 7)",2.898466711109823e-05
"((65, 193), 7)",2.898466711109823e-05
"((65, 195), 7)",0.00017390800266658938
"((65, 195), 8)",0.00014492333555549114
"((65, 195), 9)",8.695400133329469e-05
"((65, 196), 9)",2.898466711109823e-05
"((65, 198), 8)",2.898466711109823e-05
"((65, 198), 9)",8.695400133329469e-05
"((65, 199), 6)",2.898466711109823e-05
"((65, 199), 7)",0.00014492333555549114
"((65, 199), 8)",5.796933422219646e-05
"((65, 199), 9)",0.00011593866844439292
"((65, 200), 7)",2.898466711109823e-05
"((65, 200), 9)",5.796933422219646e-05
"((65, 202), 6)",0.0002608620039998841
"((65, 202), 7)",0.001623141358221501
"((65, 202), 8)",0.00457957740355352
"((65, 202), 9)",0.005767948755108548
"((65, 203), 6)",2.898466711109823e-05
"((65, 203), 7)",5.796933422219646e-05
"((65, 203), 8)",5.796933422219646e-05
"((65, 203), 9)",2.898466711109823e-05
"((65, 204), 6)",2.898466711109823e-05
"((65, 204), 8)",0.00011593866844439292
"((65, 204), 9)",8.695400133329469e-05
"((65, 205), 7)",2.898466711109823e-05
"((65, 205), 8)",5.796933422219646e-05
"((65, 207), 6)",2.898466711109823e-05
"((65, 207), 8)",8.695400133329469e-05
"((65, 207), 9)",8.695400133329469e-05
"((65, 208), 7)",5.796933422219646e-05
"((65, 208), 8)",8.695400133329469e-05
"((65, 208), 9)",8.695400133329469e-05
"((65, 209), 7)",2.898466711109823e-05
"((65, 209), 8)",2.898466711109823e-05
"((65, 210), 8)",8.695400133329469e-05
"((65, 210), 9)",5.796933422219646e-05
"((65, 213), 9)",2.898466711109823e-05
"((65, 215), 8)",2.898466711109823e-05
"((65, 216), 6)",2.898466711109823e-05
"((65, 218), 8)",5.796933422219646e-05
"((65, 218), 9)",2.898466711109823e-05
"((65, 219), 9)",2.898466711109823e-05
"((65, 221), 7)",2.898466711109823e-05
"((65, 221), 8)",8.695400133329469e-05
"((65, 221), 9)",0.00011593866844439292
"((65, 222), 6)",0.00023187733688878585
"((65, 222), 7)",0.0008115706791107504
"((65, 222), 8)",0.0014782180226660096
"((65, 222), 9)",0.0015941566911104026
"((65, 225), 7)",2.898466711109823e-05
"((65, 227), 6)",0.00014492333555549114
"((65, 227), 7)",0.0005507086751108663
"((65, 227), 8)",0.0011593866844439291
"((65, 227), 9)",0.001246340685777224
"((65, 229), 7)",5.796933422219646e-05
"((65, 229), 8)",2.898466711109823e-05
"((65, 229), 9)",5.796933422219646e-05
"((65, 231), 6)",2.898466711109823e-05
"((65, 231), 7)",5.796933422219646e-05
"((65, 231), 8)",2.898466711109823e-05
"((65, 232), 9)",2.898466711109823e-05
"((65, 236), 7)",2.898466711109823e-05
"((65, 238), 9)",2.898466711109823e-05
"((65, 239), 7)",5.796933422219646e-05
"((65, 239), 8)",0.00014492333555549114
"((65, 239), 9)",8.695400133329469e-05
"((65, 244), 6)",2.898466711109823e-05
"((65, 244), 7)",2.898466711109823e-05
"((65, 244), 8)",8.695400133329469e-05
"((65, 244), 9)",0.0002028926697776876
"((65, 247), 7)",5.796933422219646e-05
"((65, 247), 8)",0.00011593866844439292
"((65, 247), 9)",5.796933422219646e-05
"((66, 6), 9)",2.898466711109823e-05
"((66, 7), 9)",2.898466711109823e-05
"((66, 43), 8)",2.898466711109823e-05
"((66, 54), 7)",2.898466711109823e-05
"((66, 56), 8)",2.898466711109823e-05
"((66, 65), 7)",2.898466711109823e-05
"((66, 65), 8)",2.898466711109823e-05
"((66, 65), 9)",2.898466711109823e-05
"((66, 104), 9)",2.898466711109823e-05
"((66, 150), 8)",2.898466711109823e-05
"((66, 153), 7)",2.898466711109823e-05
"((66, 153), 8)",5.796933422219646e-05
"((66, 167), 8)",2.898466711109823e-05
"((66, 167), 9)",2.898466711109823e-05
"((66, 174), 8)",2.898466711109823e-05
"((66, 185), 7)",2.898466711109823e-05
"((66, 185), 8)",5.796933422219646e-05
"((66, 185), 9)",5.796933422219646e-05
"((66, 189), 9)",2.898466711109823e-05
"((66, 202), 8)",5.796933422219646e-05
"((66, 202), 9)",2.898466711109823e-05
"((66, 208), 9)",0.00011593866844439292
"((66, 209), 7)",8.695400133329469e-05
"((66, 209), 8)",2.898466711109823e-05
"((66, 210), 7)",2.898466711109823e-05
"((66, 215), 9)",2.898466711109823e-05
"((66, 222), 8)",2.898466711109823e-05
"((66, 227), 7)",2.898466711109823e-05
"((66, 239), 8)",2.898466711109823e-05
"((104, 0), 9)",2.898466711109823e-05
"((104, 6), 6)",0.00034781600533317876
"((104, 6), 7)",0.0015361873568882061
"((104, 6), 8)",0.002376742703110055
"((104, 6), 9)",0.0031013593808875105
"((104, 7), 7)",2.898466711109823e-05
"((104, 9), 7)",2.898466711109823e-05
"((104, 9), 8)",0.00011593866844439292
"((104, 9), 9)",2.898466711109823e-05
"((104, 35), 8)",2.898466711109823e-05
"((104, 43), 7)",8.695400133329469e-05
"((104, 43), 8)",0.00034781600533317876
"((104, 43), 9)",8.695400133329469e-05
"((104, 54), 9)",2.898466711109823e-05
"((104, 55), 8)",8.695400133329469e-05
"((104, 55), 9)",0.00011593866844439292
"((104, 56), 9)",2.898466711109823e-05
"((104, 60), 8)",8.695400133329469e-05
"((104, 60), 9)",5.796933422219646e-05
"((104, 65), 7)",0.00023187733688878585
"((104, 65), 8)",0.00034781600533317876
"((104, 65), 9)",0.00023187733688878585
"((104, 66), 9)",2.898466711109823e-05
"((104, 110), 8)",2.898466711109823e-05
"((104, 120), 8)",2.898466711109823e-05
"((104, 121), 8)",5.796933422219646e-05
"((104, 121), 9)",0.00014492333555549114
"((104, 122), 8)",5.796933422219646e-05
"((104, 123), 7)",2.898466711109823e-05
"((104, 123), 9)",0.00014492333555549114
"((104, 127), 9)",2.898466711109823e-05
"((104, 134), 6)",2.898466711109823e-05
"((104, 134), 7)",2.898466711109823e-05
"((104, 134), 8)",2.898466711109823e-05
"((104, 137), 8)",2.898466711109823e-05
"((104, 138), 8)",5.796933422219646e-05
"((104, 148), 8)",2.898466711109823e-05
"((104, 149), 7)",2.898466711109823e-05
"((104, 149), 9)",2.898466711109823e-05
"((104, 150), 7)",2.898466711109823e-05
"((104, 150), 8)",0.0007825860119996522
"((104, 150), 9)",0.0004927393408886699
"((104, 153), 6)",2.898466711109823e-05
"((104, 153), 7)",0.00011593866844439292
"((104, 153), 8)",0.0002608620039998841
"((104, 153), 9)",5.796933422219646e-05
"((104, 167), 6)",5.796933422219646e-05
"((104, 167), 7)",0.0005796933422219646
"((104, 167), 8)",0.00023187733688878585
"((104, 167), 9)",0.0002608620039998841
"((104, 173), 9)",2.898466711109823e-05
"((104, 181), 7)",0.00011593866844439292
"((104, 185), 6)",8.695400133329469e-05
"((104, 185), 7)",0.0004057853395553752
"((104, 185), 8)",0.0015072026897771078
"((104, 185), 9)",0.0009564940146662415
"((104, 189), 6)",2.898466711109823e-05
"((104, 189), 7)",5.796933422219646e-05
"((104, 189), 8)",0.00017390800266658938
"((104, 195), 9)",2.898466711109823e-05
"((104, 196), 8)",2.898466711109823e-05
"((104, 196), 9)",5.796933422219646e-05
"((104, 198), 8)",5.796933422219646e-05
"((104, 199), 7)",2.898466711109823e-05
"((104, 199), 9)",2.898466711109823e-05
"((104, 201), 8)",2.898466711109823e-05
"((104, 202), 6)",2.898466711109823e-05
"((104, 202), 7)",0.0002608620039998841
"((104, 202), 8)",0.0004637546737775717
"((104, 202), 9)",0.0004927393408886699
"((104, 203), 8)",5.796933422219646e-05
"((104, 203), 9)",2.898466711109823e-05
"((104, 204), 8)",2.898466711109823e-05
"((104, 204), 9)",2.898466711109823e-05
"((104, 207), 8)",2.898466711109823e-05
"((104, 213), 7)",2.898466711109823e-05
"((104, 213), 8)",2.898466711109823e-05
"((104, 218), 7)",2.898466711109823e-05
"((104, 221), 7)",2.898466711109823e-05
"((104, 221), 8)",2.898466711109823e-05
"((104, 222), 7)",0.0002028926697776876
"((104, 222), 8)",0.0003188313382220805
"((104, 222), 9)",0.00017390800266658938
"((104, 224), 7)",2.898466711109823e-05
"((104, 224), 8)",8.695400133329469e-05
"((104, 224), 9)",5.796933422219646e-05
"((104, 225), 9)",2.898466711109823e-05
"((104, 227), 7)",0.00011593866844439292
"((104, 227), 8)",0.0002028926697776876
"((104, 227), 9)",0.00011593866844439292
"((104, 229), 7)",2.898466711109823e-05
"((104, 240), 7)",2.898466711109823e-05
"((104, 245), 9)",2.898466711109823e-05
"((107, 134), 9)",5.796933422219646e-05
"((107, 159), 6)",2.898466711109823e-05
"((107, 185), 7)",2.898466711109823e-05
"((107, 219), 8)",2.898466711109823e-05
"((110, 34), 7)",2.898466711109823e-05
"((110, 41), 8)",5.796933422219646e-05
"((110, 53), 8)",2.898466711109823e-05
"((110, 61), 8)",2.898466711109823e-05
"((110, 63), 9)",2.898466711109823e-05
"((110, 127), 7)",2.898466711109823e-05
"((110, 130), 9)",8.695400133329469e-05
"((110, 134), 8)",5.796933422219646e-05
"((110, 134), 9)",2.898466711109823e-05
"((110, 153), 7)",2.898466711109823e-05
"((110, 153), 9)",2.898466711109823e-05
"((110, 167), 9)",2.898466711109823e-05
"((110, 196), 8)",2.898466711109823e-05
"((110, 199), 7)",2.898466711109823e-05
"((110, 209), 6)",2.898466711109823e-05
"((110, 237), 8)",8.695400133329469e-05
"((110, 250), 8)",2.898466711109823e-05
"((111, 35), 8)",2.898466711109823e-05
"((111, 41), 9)",2.898466711109823e-05
"((111, 134), 8)",2.898466711109823e-05
"((111, 144), 9)",2.898466711109823e-05
"((111, 149), 9)",2.898466711109823e-05
"((111, 154), 9)",2.898466711109823e-05
"((111, 156), 8)",2.898466711109823e-05
"((111, 157), 9)",2.898466711109823e-05
"((111, 163), 8)",2.898466711109823e-05
"((111, 169), 9)",2.898466711109823e-05
"((111, 191), 7)",2.898466711109823e-05
"((111, 195), 6)",2.898466711109823e-05
"((111, 204), 7)",5.796933422219646e-05
"((111, 220), 7)",2.898466711109823e-05
"((111, 220), 8)",8.695400133329469e-05
"((111, 220), 9)",8.695400133329469e-05
"((111, 232), 6)",2.898466711109823e-05
"((111, 240), 8)",2.898466711109823e-05
"((111, 240), 9)",2.898466711109823e-05
"((112, 111), 9)",2.898466711109823e-05
"((112, 120), 9)",2.898466711109823e-05
"((112, 168), 9)",2.898466711109823e-05
"((112, 185), 8)",2.898466711109823e-05
"((112, 195), 9)",2.898466711109823e-05
"((112, 222), 8)",2.898466711109823e-05
"((112, 228), 6)",2.898466711109823e-05
"((112, 228), 7)",2.898466711109823e-05
"((112, 228), 9)",2.898466711109823e-05
"((112, 245), 7)",2.898466711109823e-05
"((113, 4), 7)",2.898466711109823e-05
"((113, 7), 7)",2.898466711109823e-05
"((113, 43), 6)",2.898466711109823e-05
"((113, 51), 8)",2.898466711109823e-05
"((113, 63), 8)",2.898466711109823e-05
"((113, 104), 8)",2.898466711109823e-05
"((113, 118), 7)",2.898466711109823e-05
"((113, 134), 8)",5.796933422219646e-05
"((113, 134), 9)",5.796933422219646e-05
"((113, 153), 7)",2.898466711109823e-05
"((113, 202), 8)",2.898466711109823e-05
"((113, 218), 8)",2.898466711109823e-05
"((113, 220), 7)",2.898466711109823e-05
"((113, 228), 9)",2.898466711109823e-05
"((113, 237), 9)",2.898466711109823e-05
"((113, 245), 8)",2.898466711109823e-05
"((114, 41), 7)",2.898466711109823e-05
"((114, 48), 7)",2.898466711109823e-05
"((114, 126), 7)",2.898466711109823e-05
"((114, 126), 9)",2.898466711109823e-05
"((114, 128), 7)",2.898466711109823e-05
"((114, 129), 6)",2.898466711109823e-05
"((114, 131), 6)",8.695400133329469e-05
"((114, 132), 8)",2.898466711109823e-05
"((114, 134), 8)",2.898466711109823e-05
"((114, 134), 9)",2.898466711109823e-05
"((114, 153), 7)",2.898466711109823e-05
"((114, 165), 6)",2.898466711109823e-05
"((114, 167), 8)",2.898466711109823e-05
"((114, 169), 9)",2.898466711109823e-05
"((114, 185), 6)",2.898466711109823e-05
"((114, 232), 8)",8.695400133329469e-05
"((114, 288), 7)",2.898466711109823e-05
"((115, 44), 8)",2.898466711109823e-05
"((115, 54), 9)",2.898466711109823e-05
"((115, 117), 9)",2.898466711109823e-05
"((115, 119), 6)",2.898466711109823e-05
"((115, 132), 9)",2.898466711109823e-05
"((115, 134), 7)",2.898466711109823e-05
"((115, 135), 9)",2.898466711109823e-05
"((115, 141), 8)",0.00017390800266658938
"((115, 141), 9)",2.898466711109823e-05
"((115, 148), 9)",2.898466711109823e-05
"((115, 153), 6)",2.898466711109823e-05
"((115, 169), 7)",2.898466711109823e-05
"((115, 190), 9)",2.898466711109823e-05
"((115, 191), 9)",2.898466711109823e-05
"((115, 193), 8)",5.796933422219646e-05
"((115, 202), 8)",2.898466711109823e-05
"((115, 222), 9)",2.898466711109823e-05
"((115, 227), 9)",2.898466711109823e-05
"((115, 236), 7)",2.898466711109823e-05
"((115, 236), 8)",2.898466711109823e-05
"((116, 42), 8)",2.898466711109823e-05
"((116, 42), 9)",2.898466711109823e-05
"((116, 50), 8)",2.898466711109823e-05
"((116, 50), 9)",5.796933422219646e-05
"((116, 57), 8)",2.898466711109823e-05
"((116, 104), 7)",2.898466711109823e-05
"((116, 115), 8)",2.898466711109823e-05
"((116, 134), 8)",2.898466711109823e-05
"((116, 151), 8)",2.898466711109823e-05
"((116, 153), 8)",2.898466711109823e-05
"((116, 184), 9)",2.898466711109823e-05
"((116, 190), 8)",2.898466711109823e-05
"((116, 191), 8)",2.898466711109823e-05
"((116, 194), 7)",2.898466711109823e-05
"((116, 195), 8)",5.796933422219646e-05
"((116, 202), 7)",2.898466711109823e-05
"((116, 203), 9)",2.898466711109823e-05
"((116, 225), 7)",2.898466711109823e-05
"((116, 234), 6)",2.898466711109823e-05
"((117, 42), 8)",2.898466711109823e-05
"((117, 42), 9)",5.796933422219646e-05
"((117, 65), 9)",2.898466711109823e-05
"((117, 115), 9)",5.796933422219646e-05
"((117, 130), 7)",2.898466711109823e-05
"((117, 132), 9)",2.898466711109823e-05
"((117, 134), 6)",2.898466711109823e-05
"((117, 134), 7)",2.898466711109823e-05
"((117, 134), 8)",8.695400133329469e-05
"((117, 134), 9)",0.00011593866844439292
"((117, 135), 8)",2.898466711109823e-05
"((117, 135), 9)",2.898466711109823e-05
"((117, 147), 8)",2.898466711109823e-05
"((117, 147), 9)",2.898466711109823e-05
"((117, 148), 6)",2.898466711109823e-05
"((117, 184), 9)",2.898466711109823e-05
"((117, 195), 7)",5.796933422219646e-05
"((117, 195), 8)",2.898466711109823e-05
"((117, 227), 8)",8.695400133329469e-05
"((117, 236), 8)",2.898466711109823e-05
"((118, 6), 9)",2.898466711109823e-05
"((118, 159), 8)",2.898466711109823e-05
"((118, 167), 7)",0.00011593866844439292
"((118, 167), 9)",2.898466711109823e-05
"((118, 185), 8)",2.898466711109823e-05
"((118, 185), 9)",2.898466711109823e-05
"((118, 202), 9)",2.898466711109823e-05
"((118, 218), 9)",2.898466711109823e-05
"((119, 6), 8)",2.898466711109823e-05
"((119, 65), 8)",2.898466711109823e-05
"((119, 104), 6)",0.00011593866844439292
"((119, 104), 7)",0.0004057853395553752
"((119, 116), 8)",5.796933422219646e-05
"((119, 134), 9)",5.796933422219646e-05
"((119, 135), 9)",2.898466711109823e-05
"((119, 153), 6)",0.0005796933422219646
"((119, 153), 7)",2.898466711109823e-05
"((119, 195), 9)",2.898466711109823e-05
"((119, 199), 8)",8.695400133329469e-05
"((119, 202), 8)",5.796933422219646e-05
"((119, 229), 8)",2.898466711109823e-05
"((120, 34), 9)",2.898466711109823e-05
"((120, 41), 7)",5.796933422219646e-05
"((120, 41), 8)",2.898466711109823e-05
"((120, 43), 6)",2.898466711109823e-05
"((120, 43), 8)",5.796933422219646e-05
"((120, 44), 9)",2.898466711109823e-05
"((120, 46), 8)",2.898466711109823e-05
"((120, 134), 7)",2.898466711109823e-05
"((120, 134), 8)",2.898466711109823e-05
"((120, 134), 9)",2.898466711109823e-05
"((120, 151), 8)",2.898466711109823e-05
"((120, 155), 7)",2.898466711109823e-05
"((120, 167), 6)",2.898466711109823e-05
"((120, 167), 7)",2.898466711109823e-05
"((120, 167), 8)",8.695400133329469e-05
"((120, 167), 9)",8.695400133329469e-05
"((120, 168), 9)",2.898466711109823e-05
"((120, 170), 8)",2.898466711109823e-05
"((120, 170), 9)",0.00011593866844439292
"((120, 172), 8)",2.898466711109823e-05
"((120, 175), 9)",2.898466711109823e-05
"((120, 185), 8)",2.898466711109823e-05
"((120, 187), 9)",2.898466711109823e-05
"((120, 196), 9)",2.898466711109823e-05
"((120, 202), 6)",2.898466711109823e-05
"((120, 202), 7)",2.898466711109823e-05
"((120, 202), 8)",0.00011593866844439292
"((120, 202), 9)",0.00011593866844439292
"((120, 207), 6)",2.898466711109823e-05
"((120, 222), 9)",2.898466711109823e-05
"((120, 224), 9)",2.898466711109823e-05
"((120, 227), 8)",8.695400133329469e-05
"((120, 237), 9)",2.898466711109823e-05
"((121, 6), 6)",2.898466711109823e-05
"((121, 6), 7)",8.695400133329469e-05
"((121, 6), 8)",0.0005507086751108663
"((121, 6), 9)",0.0004927393408886699
"((121, 7), 8)",5.796933422219646e-05
"((121, 34), 9)",2.898466711109823e-05
"((121, 43), 9)",5.796933422219646e-05
"((121, 55), 9)",5.796933422219646e-05
"((121, 60), 6)",2.898466711109823e-05
"((121, 60), 9)",5.796933422219646e-05
"((121, 65), 8)",8.695400133329469e-05
"((121, 65), 9)",5.796933422219646e-05
"((121, 104), 7)",2.898466711109823e-05
"((121, 104), 8)",0.00014492333555549114
"((121, 104), 9)",5.796933422219646e-05
"((121, 122), 9)",2.898466711109823e-05
"((121, 130), 6)",2.898466711109823e-05
"((121, 134), 9)",0.00011593866844439292
"((121, 137), 7)",5.796933422219646e-05
"((121, 137), 9)",5.796933422219646e-05
"((121, 138), 9)",5.796933422219646e-05
"((121, 139), 6)",2.898466711109823e-05
"((121, 139), 9)",2.898466711109823e-05
"((121, 150), 7)",2.898466711109823e-05
"((121, 150), 8)",0.00014492333555549114
"((121, 150), 9)",0.00014492333555549114
"((121, 153), 9)",0.00011593866844439292
"((121, 159), 9)",2.898466711109823e-05
"((121, 162), 9)",2.898466711109823e-05
"((121, 167), 7)",2.898466711109823e-05
"((121, 167), 9)",8.695400133329469e-05
"((121, 185), 6)",2.898466711109823e-05
"((121, 185), 7)",5.796933422219646e-05
"((121, 185), 8)",0.0002028926697776876
"((121, 185), 9)",0.0002898466711109823
"((121, 189), 8)",5.796933422219646e-05
"((121, 189), 9)",2.898466711109823e-05
"((121, 202), 7)",2.898466711109823e-05
"((121, 202), 8)",0.0002028926697776876
"((121, 202), 9)",0.00014492333555549114
"((121, 203), 9)",2.898466711109823e-05
"((121, 209), 9)",2.898466711109823e-05
"((121, 222), 7)",2.898466711109823e-05
"((121, 222), 8)",0.00017390800266658938
"((121, 222), 9)",8.695400133329469e-05
"((121, 227), 8)",2.898466711109823e-05
"((121, 227), 9)",2.898466711109823e-05
"((121, 237), 9)",2.898466711109823e-05
"((122, 6), 8)",5.796933422219646e-05
"((122, 6), 9)",0.00017390800266658938
"((122, 55), 9)",2.898466711109823e-05
"((122, 104), 8)",5.796933422219646e-05
"((122, 153), 9)",2.898466711109823e-05
"((122, 163), 9)",2.898466711109823e-05
"((122, 167), 8)",2.898466711109823e-05
